"";"CHK_ACCT";"DURATION";"HISTORY";"NEW_CAR";"USED_CAR";"FURNITURE";"RADIO.TV";"EDUCATION";"RETRAINING";"AMOUNT";"SAV_ACCT";"EMPLOYMENT";"INSTALL_RATE";"MALE_DIV";"MALE_SINGLE";"MALE_MAR_or_WID";"CO.APPLICANT";"GUARANTOR";"PRESENT_RESIDENT";"REAL_ESTATE";"PROP_UNKN_NONE";"AGE";"OTHER_INSTALL";"RENT";"OWN_RES";"NUM_CREDITS";"JOB";"NUM_DEPENDENTS";"TELEPHONE";"FOREIGN";"RESPONSE"
"688";"1";36;"3";"1";"0";"0";"0";"0";"0";2862;"1";"4";"4";"0";"1";"0";"0";"0";"3";"0";"1";30;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"689";"3";9;"2";"0";"0";"0";"1";"0";"0";2753;"1";"4";"3";"0";"1";"0";"1";"0";"4";"0";"0";35;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"690";"0";12;"2";"1";"0";"0";"0";"0";"0";3651;"3";"2";"1";"0";"1";"0";"0";"0";"3";"0";"0";31;"0";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"691";"0";15;"4";"0";"0";"1";"0";"0";"0";975;"0";"2";"2";"1";"0";"0";"0";"0";"3";"0";"0";25;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"692";"1";15;"2";"0";"0";"0";"0";"0";"0";2631;"1";"2";"3";"0";"0";"0";"0";"0";"2";"1";"0";25;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"693";"1";24;"2";"0";"0";"0";"1";"0";"0";2896;"1";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";29;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"694";"0";6;"4";"1";"0";"0";"0";"0";"0";4716;"4";"1";"1";"0";"1";"0";"0";"0";"3";"1";"0";44;"0";"0";"1";"2";"1";"2";"0";"0";"Good Rating"
"695";"3";24;"2";"0";"0";"0";"1";"0";"0";2284;"0";"3";"4";"0";"1";"0";"0";"0";"2";"0";"0";28;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"696";"3";6;"2";"0";"1";"0";"0";"0";"0";1236;"2";"2";"2";"0";"1";"0";"0";"0";"4";"0";"0";50;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"697";"1";12;"2";"0";"0";"0";"1";"0";"0";1103;"0";"3";"4";"0";"1";"0";"0";"1";"3";"1";"0";29;"0";"0";"1";"2";"2";"1";"0";"1";"Good Rating"
"698";"3";12;"4";"1";"0";"0";"0";"0";"0";926;"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";38;"0";"0";"1";"1";"0";"1";"0";"0";"Good Rating"
"699";"3";18;"4";"0";"0";"0";"1";"0";"0";1800;"0";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";24;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"700";"2";15;"2";"0";"0";"0";"0";"1";"0";1905;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";40;"0";"1";"0";"1";"3";"1";"1";"0";"Good Rating"
"701";"3";12;"2";"0";"0";"1";"0";"0";"0";1123;"2";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";29;"0";"1";"0";"1";"1";"1";"0";"0";"Bad Rating"
"702";"0";48;"4";"0";"1";"0";"0";"0";"0";6331;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";46;"0";"0";"0";"2";"2";"1";"1";"0";"Bad Rating"
"703";"2";24;"2";"0";"0";"0";"1";"0";"0";1377;"1";"4";"4";"0";"0";"0";"0";"0";"2";"0";"1";47;"0";"0";"0";"1";"2";"1";"1";"0";"Good Rating"
"704";"1";30;"3";"0";"0";"0";"0";"0";"1";2503;"1";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";41;"1";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"705";"1";27;"2";"0";"0";"0";"0";"0";"1";2528;"0";"1";"4";"0";"0";"0";"0";"0";"1";"0";"0";32;"0";"0";"1";"1";"2";"2";"1";"0";"Good Rating"
"706";"3";15;"2";"1";"0";"0";"0";"0";"0";5324;"2";"4";"1";"0";"0";"0";"0";"0";"4";"0";"1";35;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"707";"1";48;"2";"1";"0";"0";"0";"0";"0";6560;"1";"3";"3";"0";"1";"0";"0";"0";"2";"0";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"708";"1";12;"0";"0";"0";"1";"0";"0";"0";2969;"0";"1";"4";"0";"0";"0";"0";"0";"3";"0";"0";25;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"709";"1";9;"2";"0";"0";"0";"1";"0";"0";1206;"0";"4";"4";"0";"0";"0";"0";"0";"4";"1";"0";25;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"710";"1";9;"2";"0";"0";"0";"1";"0";"0";2118;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";37;"0";"0";"1";"1";"1";"2";"0";"0";"Good Rating"
"711";"3";18;"4";"0";"0";"0";"1";"0";"0";629;"2";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";32;"1";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"712";"0";6;"1";"0";"0";"0";"0";"1";"0";1198;"0";"4";"4";"0";"0";"0";"0";"0";"4";"0";"1";35;"0";"0";"0";"1";"2";"1";"0";"0";"Bad Rating"
"713";"3";21;"2";"0";"1";"0";"0";"0";"0";2476;"4";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";46;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"714";"0";9;"4";"0";"0";"0";"1";"0";"0";1138;"0";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";25;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"715";"1";60;"2";"1";"0";"0";"0";"0";"0";14027;"0";"3";"4";"0";"1";"0";"0";"0";"2";"0";"1";27;"0";"0";"1";"1";"3";"1";"1";"0";"Bad Rating"
"716";"3";30;"4";"0";"1";"0";"0";"0";"0";7596;"4";"4";"1";"0";"1";"0";"0";"0";"4";"0";"0";63;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"717";"3";30;"4";"0";"0";"0";"1";"0";"0";3077;"4";"4";"3";"0";"1";"0";"0";"0";"2";"0";"0";40;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"718";"3";18;"2";"0";"0";"0";"1";"0";"0";1505;"0";"2";"4";"0";"1";"0";"0";"0";"2";"0";"1";32;"0";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"719";"2";24;"4";"0";"0";"0";"1";"0";"0";3148;"4";"2";"3";"0";"1";"0";"0";"0";"2";"0";"0";31;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"720";"1";20;"0";"0";"1";"0";"0";"0";"0";6148;"1";"4";"3";"0";"0";"1";"0";"0";"4";"0";"0";31;"1";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"721";"2";9;"0";"0";"0";"0";"1";"0";"0";1337;"0";"1";"4";"0";"1";"0";"0";"0";"2";"0";"0";34;"0";"0";"1";"2";"3";"1";"1";"0";"Bad Rating"
"722";"1";6;"1";"0";"0";"0";"0";"1";"0";433;"3";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";24;"1";"1";"0";"1";"2";"2";"0";"0";"Bad Rating"
"723";"0";12;"2";"1";"0";"0";"0";"0";"0";1228;"0";"2";"4";"0";"0";"0";"0";"0";"2";"1";"0";24;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"724";"1";9;"2";"0";"0";"0";"1";"0";"0";790;"2";"2";"4";"0";"0";"0";"0";"0";"3";"1";"0";66;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"725";"3";27;"2";"1";"0";"0";"0";"0";"0";2570;"0";"2";"3";"0";"0";"0";"0";"0";"3";"1";"0";21;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"726";"3";6;"4";"1";"0";"0";"0";"0";"0";250;"3";"2";"2";"0";"0";"0";"0";"0";"2";"1";"0";41;"1";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"727";"3";15;"4";"0";"0";"0";"1";"0";"0";1316;"2";"2";"2";"0";"0";"1";"0";"0";"2";"0";"0";47;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"728";"0";18;"2";"0";"0";"0";"1";"0";"0";1882;"0";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";25;"1";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"729";"1";48;"1";"0";"0";"0";"0";"0";"1";6416;"0";"4";"4";"0";"0";"0";"0";"0";"3";"0";"1";59;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"730";"2";24;"4";"0";"0";"0";"0";"0";"1";1275;"3";"2";"2";"1";"0";"0";"0";"0";"4";"1";"0";36;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"731";"1";24;"3";"0";"0";"0";"1";"0";"0";6403;"0";"1";"1";"0";"1";"0";"0";"0";"2";"0";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"732";"0";24;"2";"0";"0";"0";"1";"0";"0";1987;"0";"2";"2";"0";"1";"0";"0";"0";"4";"1";"0";21;"0";"1";"0";"1";"1";"2";"0";"0";"Bad Rating"
"733";"1";8;"2";"0";"0";"0";"1";"0";"0";760;"0";"3";"4";"0";"0";"0";"0";"1";"2";"1";"0";44;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"734";"3";24;"2";"0";"1";"0";"0";"0";"0";2603;"3";"2";"2";"0";"0";"0";"0";"0";"4";"0";"0";28;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"735";"3";4;"4";"1";"0";"0";"0";"0";"0";3380;"0";"3";"1";"0";"0";"0";"0";"0";"1";"1";"0";37;"0";"0";"1";"1";"2";"2";"0";"0";"Good Rating"
"736";"1";36;"1";"0";"0";"0";"0";"0";"0";3990;"4";"1";"3";"0";"0";"0";"0";"0";"2";"0";"1";29;"1";"0";"1";"1";"0";"1";"0";"0";"Good Rating"
"737";"1";24;"2";"0";"1";"0";"0";"0";"0";11560;"0";"2";"1";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"1";"0";"2";"3";"1";"0";"0";"Bad Rating"
"738";"0";18;"2";"1";"0";"0";"0";"0";"0";4380;"1";"2";"3";"0";"1";"0";"0";"0";"4";"0";"0";35;"0";"0";"1";"1";"1";"2";"1";"0";"Good Rating"
"739";"3";6;"4";"1";"0";"0";"0";"0";"0";6761;"0";"3";"1";"0";"1";"0";"0";"0";"3";"0";"1";45;"0";"0";"1";"2";"3";"2";"1";"0";"Good Rating"
"740";"1";30;"0";"0";"0";"0";"0";"0";"1";4280;"1";"2";"4";"0";"0";"0";"0";"0";"4";"0";"0";26;"0";"1";"0";"2";"1";"1";"0";"0";"Bad Rating"
"741";"0";24;"1";"1";"0";"0";"0";"0";"0";2325;"1";"3";"2";"0";"1";"0";"0";"0";"3";"0";"0";32;"1";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"742";"1";10;"1";"0";"0";"0";"1";"0";"0";1048;"0";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";23;"1";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"743";"3";21;"2";"0";"0";"0";"1";"0";"0";3160;"4";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";41;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"744";"0";24;"1";"0";"0";"1";"0";"0";"0";2483;"2";"2";"4";"0";"1";"0";"0";"0";"4";"1";"0";22;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"745";"0";39;"4";"0";"0";"1";"0";"0";"0";14179;"4";"3";"4";"0";"1";"0";"0";"0";"4";"0";"0";30;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"746";"0";13;"4";"0";"0";"0";"0";"0";"1";1797;"0";"1";"3";"0";"1";"0";"0";"0";"1";"0";"0";28;"1";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"747";"0";15;"2";"1";"0";"0";"0";"0";"0";2511;"0";"0";"1";"0";"0";"0";"0";"0";"4";"0";"0";23;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"748";"0";12;"2";"1";"0";"0";"0";"0";"0";1274;"0";"1";"3";"0";"0";"0";"0";"0";"1";"1";"0";37;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"749";"3";21;"2";"0";"1";"0";"0";"0";"0";5248;"4";"2";"1";"0";"1";"0";"0";"0";"3";"0";"0";26;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"750";"3";15;"2";"0";"1";"0";"0";"0";"0";3029;"0";"3";"2";"0";"1";"0";"0";"0";"2";"0";"0";33;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"751";"0";6;"2";"0";"0";"1";"0";"0";"0";428;"0";"4";"2";"0";"0";"0";"0";"0";"1";"0";"0";49;"1";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"752";"0";18;"2";"1";"0";"0";"0";"0";"0";976;"0";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";23;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"753";"1";12;"2";"0";"0";"0";"0";"0";"1";841;"1";"3";"2";"0";"0";"0";"0";"0";"4";"1";"0";23;"0";"1";"0";"1";"1";"1";"0";"0";"Good Rating"
"754";"3";30;"4";"0";"0";"0";"1";"0";"0";5771;"0";"3";"4";"0";"0";"0";"0";"0";"2";"0";"0";25;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"755";"3";12;"3";"0";"0";"0";"0";"0";"0";1555;"3";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";55;"0";"0";"0";"2";"2";"2";"0";"0";"Bad Rating"
"756";"0";24;"2";"1";"0";"0";"0";"0";"0";1285;"4";"3";"4";"0";"0";"0";"0";"0";"4";"0";"1";32;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"757";"2";6;"4";"1";"0";"0";"0";"0";"0";1299;"0";"2";"1";"0";"1";"0";"0";"0";"1";"1";"0";74;"0";"0";"1";"3";"0";"2";"0";"1";"Good Rating"
"758";"2";15;"4";"0";"0";"0";"1";"0";"0";1271;"4";"2";"3";"0";"1";"0";"0";"0";"4";"0";"1";39;"0";"0";"0";"2";"2";"1";"1";"0";"Bad Rating"
"759";"3";24;"2";"1";"0";"0";"0";"0";"0";1393;"0";"2";"2";"0";"1";"0";"0";"1";"2";"1";"0";31;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"760";"0";12;"4";"1";"0";"0";"0";"0";"0";691;"0";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";35;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"761";"3";15;"4";"1";"0";"0";"0";"0";"0";5045;"4";"4";"1";"0";"0";"0";"0";"0";"4";"0";"0";59;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"762";"0";18;"4";"0";"0";"1";"0";"0";"0";2124;"0";"2";"4";"0";"0";"0";"0";"0";"4";"1";"0";24;"0";"1";"0";"2";"2";"1";"0";"0";"Bad Rating"
"763";"0";12;"2";"0";"0";"0";"1";"0";"0";2214;"0";"2";"4";"0";"1";"0";"0";"0";"3";"0";"0";24;"0";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"764";"3";21;"4";"1";"0";"0";"0";"0";"0";12680;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";30;"0";"0";"0";"1";"3";"1";"1";"0";"Bad Rating"
"765";"3";24;"4";"1";"0";"0";"0";"0";"0";2463;"1";"3";"4";"0";"0";"1";"0";"0";"3";"0";"0";27;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"766";"1";12;"2";"0";"0";"0";"1";"0";"0";1155;"0";"4";"3";"0";"0";"1";"0";"1";"3";"1";"0";40;"1";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"767";"0";30;"2";"0";"0";"1";"0";"0";"0";3108;"0";"1";"2";"1";"0";"0";"0";"0";"4";"0";"0";31;"0";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"768";"3";10;"2";"0";"1";"0";"0";"0";"0";2901;"4";"1";"1";"0";"0";"0";"0";"0";"4";"1";"0";31;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"769";"1";12;"4";"0";"0";"1";"0";"0";"0";3617;"0";"4";"1";"0";"1";"0";"0";"0";"4";"0";"0";28;"0";"1";"0";"3";"2";"1";"1";"0";"Good Rating"
"770";"3";12;"4";"0";"0";"0";"1";"0";"0";1655;"0";"4";"2";"0";"1";"0";"0";"0";"4";"1";"0";63;"0";"0";"1";"2";"1";"1";"1";"0";"Good Rating"
"771";"0";24;"2";"0";"1";"0";"0";"0";"0";2812;"4";"4";"2";"0";"0";"0";"0";"0";"4";"1";"0";26;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"772";"0";36;"4";"0";"0";"0";"0";"1";"0";8065;"0";"2";"3";"0";"0";"0";"0";"0";"2";"0";"1";25;"0";"0";"1";"2";"3";"1";"1";"0";"Bad Rating"
"773";"3";21;"4";"0";"1";"0";"0";"0";"0";3275;"0";"4";"1";"0";"1";"0";"0";"0";"4";"0";"0";36;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"774";"3";24;"4";"0";"0";"0";"1";"0";"0";2223;"1";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";52;"1";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"775";"2";12;"4";"1";"0";"0";"0";"0";"0";1480;"2";"0";"2";"0";"1";"0";"0";"0";"4";"0";"1";66;"1";"0";"0";"3";"0";"1";"0";"0";"Good Rating"
"776";"0";24;"2";"1";"0";"0";"0";"0";"0";1371;"4";"2";"4";"0";"0";"0";"0";"0";"4";"1";"0";25;"0";"1";"0";"1";"2";"1";"0";"0";"Bad Rating"
"777";"3";36;"4";"1";"0";"0";"0";"0";"0";3535;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"0";37;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"778";"0";18;"2";"0";"0";"0";"1";"0";"0";3509;"0";"3";"4";"0";"0";"0";"0";"1";"1";"1";"0";25;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"779";"3";36;"4";"0";"1";"0";"0";"0";"0";5711;"3";"4";"4";"0";"1";"0";"0";"0";"2";"0";"0";38;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
"780";"1";18;"2";"0";"0";"0";"0";"0";"0";3872;"0";"0";"2";"0";"0";"0";"0";"0";"4";"0";"0";67;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"781";"1";39;"4";"0";"0";"0";"1";"0";"0";4933;"0";"3";"2";"0";"1";"0";"0";"1";"2";"1";"0";25;"0";"0";"1";"2";"2";"1";"0";"0";"Bad Rating"
"782";"3";24;"4";"1";"0";"0";"0";"0";"0";1940;"3";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";60;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"783";"1";12;"0";"0";"0";"0";"0";"0";"0";1410;"0";"2";"2";"0";"1";"0";"0";"0";"2";"1";"0";31;"0";"0";"1";"1";"1";"1";"1";"0";"Good Rating"
"784";"1";12;"2";"1";"0";"0";"0";"0";"0";836;"1";"1";"4";"0";"0";"0";"0";"0";"2";"0";"0";23;"1";"0";"1";"1";"1";"1";"0";"0";"Bad Rating"
"785";"1";20;"2";"0";"1";"0";"0";"0";"0";6468;"4";"0";"1";"1";"0";"0";"0";"0";"4";"1";"0";60;"0";"0";"1";"1";"3";"1";"1";"0";"Good Rating"
"786";"1";18;"2";"0";"0";"0";"0";"0";"1";1941;"3";"2";"4";"0";"1";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"1";"1";"1";"1";"0";"Good Rating"
"787";"3";22;"2";"0";"0";"0";"1";"0";"0";2675;"2";"4";"3";"0";"1";"0";"0";"0";"4";"0";"0";40;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"788";"3";48;"4";"0";"1";"0";"0";"0";"0";2751;"4";"4";"4";"0";"1";"0";"0";"0";"3";"0";"0";38;"0";"0";"1";"2";"2";"2";"1";"0";"Good Rating"
"789";"1";48;"3";"0";"0";"0";"0";"1";"0";6224;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";50;"0";"0";"0";"1";"2";"1";"0";"0";"Bad Rating"
"790";"0";40;"4";"0";"0";"0";"0";"1";"0";5998;"0";"2";"4";"0";"1";"0";"0";"0";"3";"0";"1";27;"1";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"791";"1";21;"2";"0";"0";"0";"0";"0";"1";1188;"0";"4";"2";"0";"0";"0";"0";"0";"4";"0";"0";39;"0";"0";"1";"1";"2";"2";"0";"0";"Bad Rating"
"792";"3";24;"2";"0";"1";"0";"0";"0";"0";6313;"4";"4";"3";"0";"1";"0";"0";"0";"4";"0";"0";41;"0";"0";"1";"1";"3";"2";"1";"0";"Good Rating"
"793";"3";6;"4";"0";"0";"1";"0";"0";"0";1221;"4";"2";"1";"0";"0";"1";"0";"0";"2";"0";"0";27;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"794";"2";24;"2";"0";"0";"1";"0";"0";"0";2892;"0";"4";"3";"1";"0";"0";"0";"0";"4";"0";"1";51;"0";"0";"0";"1";"2";"1";"0";"0";"Good Rating"
"795";"3";24;"2";"0";"0";"1";"0";"0";"0";3062;"2";"4";"4";"0";"1";"0";"0";"0";"3";"0";"1";32;"0";"1";"0";"1";"2";"1";"1";"0";"Good Rating"
"796";"3";9;"2";"0";"0";"1";"0";"0";"0";2301;"1";"1";"2";"0";"0";"0";"0";"0";"4";"0";"0";22;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"797";"0";18;"2";"0";"1";"0";"0";"0";"0";7511;"4";"4";"1";"0";"1";"0";"0";"0";"4";"0";"0";51;"0";"0";"0";"1";"2";"2";"1";"0";"Bad Rating"
"798";"3";12;"4";"0";"0";"1";"0";"0";"0";1258;"0";"1";"2";"0";"0";"0";"0";"0";"4";"0";"0";22;"0";"1";"0";"2";"1";"1";"0";"0";"Good Rating"
"799";"3";24;"3";"1";"0";"0";"0";"0";"0";717;"4";"4";"4";"0";"0";"1";"0";"0";"4";"0";"0";54;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"800";"1";9;"2";"1";"0";"0";"0";"0";"0";1549;"4";"1";"4";"0";"1";"0";"0";"0";"2";"1";"0";35;"0";"0";"1";"1";"0";"1";"0";"0";"Good Rating"
"801";"3";24;"4";"0";"0";"0";"0";"1";"0";1597;"0";"4";"4";"0";"1";"0";"0";"0";"4";"0";"1";54;"0";"0";"0";"2";"2";"2";"0";"0";"Good Rating"
"802";"1";18;"4";"0";"0";"0";"1";"0";"0";1795;"0";"4";"3";"0";"0";"0";"0";"1";"4";"1";"0";48;"1";"1";"0";"2";"1";"1";"1";"0";"Good Rating"
"803";"0";20;"4";"0";"0";"1";"0";"0";"0";4272;"0";"4";"1";"0";"0";"0";"0";"0";"4";"0";"0";24;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"804";"3";12;"4";"0";"0";"0";"1";"0";"0";976;"4";"4";"4";"0";"1";"0";"0";"0";"4";"0";"0";35;"0";"0";"1";"2";"2";"1";"0";"0";"Good Rating"
"805";"1";12;"2";"1";"0";"0";"0";"0";"0";7472;"4";"0";"1";"0";"0";"0";"0";"0";"2";"1";"0";24;"0";"1";"0";"1";"0";"1";"0";"0";"Good Rating"
"806";"0";36;"2";"1";"0";"0";"0";"0";"0";9271;"0";"3";"2";"0";"1";"0";"0";"0";"1";"0";"0";24;"0";"0";"1";"1";"2";"1";"1";"0";"Bad Rating"
"807";"1";6;"2";"0";"0";"0";"1";"0";"0";590;"0";"1";"3";"0";"0";"1";"0";"0";"3";"1";"0";26;"0";"0";"1";"1";"1";"1";"0";"1";"Good Rating"
"808";"3";12;"4";"0";"0";"0";"1";"0";"0";930;"4";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";65;"0";"0";"1";"4";"2";"1";"0";"0";"Good Rating"
"809";"1";42;"1";"0";"1";"0";"0";"0";"0";9283;"0";"0";"1";"0";"1";"0";"0";"0";"2";"0";"1";55;"1";"0";"0";"1";"3";"1";"1";"0";"Good Rating"
"810";"1";15;"0";"1";"0";"0";"0";"0";"0";1778;"0";"1";"2";"0";"0";"0";"0";"0";"1";"1";"0";26;"0";"1";"0";"2";"0";"1";"0";"0";"Bad Rating"
"811";"1";8;"2";"0";"0";"0";"0";"0";"1";907;"0";"1";"3";"0";"0";"1";"0";"0";"2";"1";"0";26;"0";"0";"1";"1";"2";"1";"1";"0";"Good Rating"
"812";"1";6;"2";"0";"0";"0";"1";"0";"0";484;"0";"3";"3";"0";"0";"1";"0";"1";"3";"1";"0";28;"1";"0";"1";"1";"1";"1";"0";"0";"Good Rating"
"813";"0";36;"4";"0";"1";"0";"0";"0";"0";9629;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"0";24;"0";"0";"1";"2";"2";"1";"1";"0";"Bad Rating"
"814";"0";48;"2";"0";"0";"0";"0";"0";"0";3051;"0";"2";"3";"0";"1";"0";"0";"0";"4";"0";"0";54;"0";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"815";"0";48;"2";"1";"0";"0";"0";"0";"0";3931;"0";"3";"4";"0";"1";"0";"0";"0";"4";"0";"1";46;"0";"0";"0";"1";"2";"2";"0";"0";"Bad Rating"
"816";"1";36;"3";"1";"0";"0";"0";"0";"0";7432;"0";"2";"2";"0";"0";"0";"0";"0";"2";"0";"0";54;"0";"1";"0";"1";"2";"1";"0";"0";"Good Rating"
"817";"3";6;"2";"0";"0";"0";"0";"0";"0";1338;"2";"2";"1";"1";"0";"0";"0";"0";"4";"1";"0";62;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"818";"3";6;"4";"0";"0";"0";"1";"0";"0";1554;"0";"3";"1";"0";"0";"0";"0";"0";"2";"0";"0";24;"0";"1";"0";"2";"2";"1";"1";"0";"Good Rating"
"819";"0";36;"2";"0";"0";"0";"0";"0";"0";15857;"0";"0";"2";"1";"0";"0";"1";"0";"3";"0";"0";43;"0";"0";"1";"1";"3";"1";"0";"0";"Good Rating"
"820";"0";18;"2";"0";"0";"0";"1";"0";"0";1345;"0";"2";"4";"0";"0";"1";"0";"0";"3";"1";"0";26;"1";"0";"1";"1";"2";"1";"0";"0";"Bad Rating"
"821";"3";12;"2";"1";"0";"0";"0";"0";"0";1101;"0";"2";"3";"0";"0";"1";"0";"0";"2";"1";"0";27;"0";"0";"1";"2";"2";"1";"1";"0";"Good Rating"
"822";"2";12;"2";"0";"0";"0";"1";"0";"0";3016;"0";"2";"3";"0";"0";"1";"0";"0";"1";"0";"0";24;"0";"0";"1";"1";"2";"1";"0";"0";"Good Rating"
"823";"0";36;"2";"0";"0";"1";"0";"0";"0";2712;"0";"4";"2";"0";"1";"0";"0";"0";"2";"0";"0";41;"1";"0";"1";"1";"2";"2";"0";"0";"Bad Rating"
"824";"0";8;"4";"1";"0";"0";"0";"0";"0";731;"0";"4";"4";"0";"1";"0";"0";"0";"4";"1";"0";47;"0";"0";"1";"2";"1";"1";"0";"0";"Good Rating"
"825";"3";18;"4";"0";"0";"1";"0";"0";"0";3780;"0";"1";"3";"1";"0";"0";"0";"0";"2";"0";"0";35;"0";"0";"1";"2";"3";"1";"1";"0";"Good Rating"
